We use Boxer CITATION to parse natural 105 \x0clanguage into a logical form,,
We use Alchemy CITATION for MLN inference,,
CITATION describe a system for Recognizing Textual Entailment (RTE) that uses Boxer to convert both the premise and hypothesis of an RTE pair into first-order logical sema,,
ge semantic analysis that provides semantic representations in the form of Discourse Representation Structures CITATION,,
It builds on the C&C CCG parser CITATION,,
CITATION describe a system for Recognizing Textual Entailment (RTE) that uses Boxer to convert both the premise and hypothesis of an RTE pair into first-order logical semantic representations and then uses a theorem prover to check for logical entailment,,
Distributional models describe the meaning of a word through the context in which it appears (CITATION; CITATION), where contexts can be documents, other words, or snippets of syntactic structure,,
Recently distributional models have been used to predict the applicability of paraphrases in context (CITATION; CITATION; CITATION; CITATION),,
rovides semantic representations in the form of Discourse Representation Structures CITATION,,
It builds on the C&C CCG parser CITATION,,
CITATION describe a system for Recognizing Textual Entailment (RTE) that uses Boxer to convert both the premise and hypothesis of an RTE pair into first-order logical semantic representations and then uses a theorem prover to check for logical entailment,,
Distributional models describe the meaning of a word through the context in which it appears (CITATION; CITATION), where contexts can be documents, other words, or snippets of syntactic structure,,
Recently distributional models have been used to predict the applicability of paraphrases in context (CITATION; CITATION; CITATION; CITATION),,
Instead, we add a new argument to each predicate that 1 Examples (1) and (16) and Figure 2 are based on examples by CITATION 2 Examples (2), (3), (4), and (18) are modified versions of sentences from document wsj 0126 from the Penn Treebank 107 \x0cx0 x1 named(x0,ed,per) named(x1,dave,per) x2 x3 forget(x2) event(x2) agent(x2,x0) theme(x2,x3) x3: x4 x5 arrange(x4) event(x4) agent(x4,x0) theme(x4,x5) x5: x6 fail(x6) event(x6) agent(x6,x1) (a) Output from Boxer transforms to named(l0, ne per ed d s0 w0, z0) named(l0, ne per dave d s0 w7, z1) not(l0, l1) pred(l1, v forget d s0 w3, e2) event(l1, e2) rel(l1, agent, e2, z0) rel(l1, theme, e2, l2) prop(l1, l2) pred(l2, v arrange d s0 w5, e4) event(l2, e4) rel(l2, agent, e4,,
CITATION extended the work by Nairn et al,,
CITATION in order to correctly treat inference involving monotonicity and exclusion,,
To incorporate paraphrasing information into our system, we first generate rules stating all paraphrase relationships that may possibly apply to a given predicate/hypothesis pair, using WordNet CITATION as a resource,,
We then use the distributional model of CITATION to c,,
Distributional models describe the meaning of a word through the context in which it appears (CITATION; CITATION), where contexts can be documents, other words, or snippets of syntactic structure,,
Recently distributional models have been used to predict the applicability of paraphrases in context (CITATION; CITATION; CITATION; CITATION),,
CITATION presented an approach to the treatment of inferences involving implicatives and factives,,
CITATION extended the work by Nairn et al,,
CITATION in order to correctly treat inference involving monotonicity and exclusion,,
CITATION),,
In order to perform logical inference with probabilities, we draw from the large and active body of work related to Statistical Relational AI CITATION,,
Specifically, we make use of Markov Logic Networks (MLNs) CITATION which employ weighted graphical models to represent first-order logical formulas,,
It provides a way of softening first-order logic by making situations in which not all clauses are satisfied less likely but not impossible CITATION,,
They, therefore, tend to have high precision at the cost of low recall CITATION,,
This has been done by representing the word meaning in context as a point in a high-dimensional semantics space (CITATION; CITATION; CITATION),,
See, for example, CITATION,,
Distributional models describe the meaning of a word through the context in which it appears (CITATION; CITATION), where contexts can be documents, other words, or snippets of syntactic structure,,
Recently distributional models have been used to predict the applicability of paraphrases in context (CITATION; CITATION; CITATION; CITATION),,
